importer,country_cluster,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16
788,5,5.794284499876687,-1.1462354963914374,-3.9714358437956956,0.7892336591575667,1.2993801303682715,1.1632406321363224,-2.333621707488429,0.8637226329347768,-1.7821309344298428,0.8126127744830706,-0.7998504244586554,-0.46158807202230717,-0.30552932577000025,0.07335219517657346,-0.5647902307647954,-0.4558758997089607
792,4,0.1925612535425627,1.0456469236393837,-0.07442447570439367,-0.2845464970368373,-0.564705721075658,0.8575692864387728,0.15200055239558502,-0.10823450171461786,-0.8276787323407029,0.21074536822350068,0.01219186290273712,-0.2930638639033127,0.014067362323116749,-0.6038329579361215,1.1179416535585427,-0.4413459508727979
804,4,-0.6311957183906053,-0.33458719447870394,-0.11093524879082398,0.06616725623214255,-0.9290593090719959,0.14835019022976617,-0.3108685744464482,0.07836653783123214,-0.35927891524541355,0.19231666709276055,-0.08422478521548764,-0.27989691563216385,0.22177727350605292,-0.9085246968231345,-0.009790444233568556,0.5046793525156111
818,2,2.0003612136438407,-0.005176474262772008,-1.1367631425848306,-0.10708733714508824,-0.6426610029817358,-0.8343242728329435,0.8628360193526122,-0.1315790811837125,0.817227885733667,-0.2335515606235515,1.1074036904459754,0.5360622802721177,0.5226303849820126,-0.37294435879957344,0.5671594493487768,0.18696502295899145
826,4,0.07843487969842107,1.108737164349654,0.7619332556307884,-0.21491552539993067,-0.06840610554549842,0.05211581272837857,-0.41867172191267477,0.20269008797589955,-0.33136011290911244,0.26177237673027887,-0.18181918555867754,-0.3443221185297731,0.15056025220810207,-0.979164458198816,0.17954683072492456,-0.7463725108657864
834,7,-1.050805577289275,-0.12046736261117652,-0.8714862288412766,-0.02128160414166213,-0.04897812338331283,0.368825108176254,0.6472688754708052,-0.3221813882573054,-0.041351347846950375,-0.450482405266611,0.07963903165420744,-0.14410598663816307,0.09869840169605465,-0.42738610281246836,0.2543293293369547,-0.2326531046315733
842,1,-0.5010990904969811,5.92667413015422,0.3704760275990146,-0.9630327018643275,1.588721502513442,-1.6912611974038985,-1.505810449836534,2.0920617659949174,0.20832271496672528,0.5837633246456697,-0.13713748996429093,0.17339987901150491,-0.4384764885659768,-0.12473537348567273,-0.7032554961364009,-2.4618827551036357
858,7,-1.241911488979533,-0.1907302704078998,-0.461132193492981,0.048944886865759284,-0.3591574493517066,0.04934121915119309,0.19831857415124685,-0.4704558527183028,0.4832416762298242,-0.01344887526945023,-0.3744229843722382,-0.05382408440779646,0.05027911774121832,0.24854456009449427,-0.516401578490422,-0.3863499338939205
860,6,-1.1477794499155383,-0.8058266206179335,0.11957863830890338,0.16721013069330387,0.12973406718662717,0.6890569882043732,0.5621779847383768,0.5689616737997351,-1.2658039392211236,-0.924356304723909,1.7144217219174982,0.6132066502257175,0.329980992856909,0.899418572610283,-0.2222446470442141,-0.41278367346750505
862,7,-1.7091759212317268,-0.584788530646814,-1.7012340851577583,0.19575189680050736,-5.470354166987519,-0.904861828925906,-0.27040402164619876,2.395724343140175,-0.6118463578705231,2.515874272685487,-0.54370372094301,0.4098431267900995,-1.1531717940817694,2.364244426281836,2.6716816892696658,-0.34782746987898955
894,6,-1.1631203277393176,-0.9520222758603202,0.254426030547889,0.1984501487035146,-0.029937944471540565,0.6203201002899071,0.4569516614132319,0.6996558730628758,-1.2030337942384866,-0.9164991948994372,1.472704870084733,0.5711671685204589,0.1994583741366213,0.9805380295058773,-0.519424681844336,-0.18316182029224937
